Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",XRD noises,"Cu2O-110, %","Cu2O-111, %","Cu2O-200, %","Cu2O-220, %","Cu-111, %","Cu-200, %","Cu-220, %",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),Crystal system,Simple cell,"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Facet,"Distance, nm",Facet,"Distance2, nm",Base,Electrodes,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.90,C2H5OH,15.86,4.00,-190.93,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.90,C2H5OH,11.45,5.00,-190.93,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.90,CO,11.52,,-190.93,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.90,CH4,4.19,,-190.93,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.90,H2,16.75,,-190.93,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.00,C2H4,52.36,,-204.88,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.00,C2H5OH,17.80,,-204.88,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.00,CO,9.42,,-204.88,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.00,CH4,3.66,,-204.88,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.00,H2,14.66,,-204.88,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.10,C2H4,49.74,,-219.04,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.10,C2H5OH,16.23,,-219.04,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.10,CO,8.90,,-219.04,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.10,CH4,7.85,,-219.04,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-M,Cu1O0.5,Cu2O,,100.00,Medium,6.11,53.09,21.88,18.92,0.00,0.00,0.00,porrous spherical,18.63,700.00,700.00,700.00,700.00,700.00,700.00,,,0.00,100.00,0.00,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-2.10,H2,21.99,,-219.04,Flow cell,,,,550.00,,,27.04
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,C2H4,9.15,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,C2H5OH,6.21,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,CO,16.99,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,CH4,37.58,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,HCOOH,13.07,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.30,H2,14.05,,-2.56,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,4.58,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H5OH,9.15,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,CO,17.65,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,CH4,33.33,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,HCOOH,20.59,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,H2,17.65,,-4.88,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,C2H4,10.13,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,C2H5OH,4.58,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,CO,14.71,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,CH4,37.91,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,HCOOH,19.28,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.50,H2,16.01,,-7.68,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,C2H4,4.58,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,C2H5OH,7.84,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,CO,13.73,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,CH4,34.64,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,HCOOH,13.07,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,H2,24.18,,-10.61,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,C2H4,2.61,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,C2H5OH,5.56,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,CO,16.67,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,CH4,37.91,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,HCOOH,18.95,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.70,H2,16.99,,-13.29,H-cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.70,C2H4,10.26,,-63.26,Flow cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.70,C2H5OH,12.58,,-63.26,Flow cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.70,CO,3.31,,-63.26,Flow cell,,,,50.00,,,3.21
41,,2024,Mesoporous Cu2O microspheres for highly efficient C2 chemicals production from CO2 electroreduction,Journal of Colloid and Interface Science,,https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,No,4.20,56.14,19.95,19.71,0.00,0.00,0.00, irregular solid blocks,6.6,350.00,350.00,350.00,350.00,350.00,350.00,,,0.00,77.40,22.60,,,,,glassy-carbon electrode,Ag/AgCl,KOH,1,14,-1.70,CH4,2.98,,-63.26,Flow cell,,,,50.00,,,3.21
