,Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
831,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,8.0,,-6.98,H-cell,,,102.04,1600.0,,,
832,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,37.2,,-6.98,H-cell,,,102.04,1600.0,,,
833,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H5OH,7.4,,-6.98,H-cell,,,102.04,1600.0,,,
834,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C3H7OH,6.5,,-6.98,H-cell,,,102.04,1600.0,,,
835,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,14.0,,-10.33,H-cell,,,102.04,1600.0,,,
836,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,0.9,,-10.33,H-cell,,,102.04,1600.0,,,
837,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH4,14.9,,-10.33,H-cell,,,102.04,1600.0,,,
838,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,4.3,,-10.33,H-cell,,,102.04,1600.0,,,
839,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH3COOH,0.8,,-10.33,H-cell,,,102.04,1600.0,,,
840,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,37.9,,-10.33,H-cell,,,102.04,1600.0,,,
841,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,14.8,,-10.33,H-cell,,,102.04,1600.0,,,
842,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,2.8,,-10.33,H-cell,,,102.04,1600.0,,,
843,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,11.7,,-14.02,H-cell,,,102.04,1600.0,,,
844,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,0.7,,-14.02,H-cell,,,102.04,1600.0,,,
845,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH4,14.1,,-14.02,H-cell,,,102.04,1600.0,,,
846,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,2.9,,-14.02,H-cell,,,102.04,1600.0,,,
847,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH3COOH,1.5,,-14.02,H-cell,,,102.04,1600.0,,,
848,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,37.1,,-14.02,H-cell,,,102.04,1600.0,,,
849,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,15.2,,-14.02,H-cell,,,102.04,1600.0,,,
850,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,23.3,,-17.6,H-cell,,,102.04,1600.0,,,
851,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,0.4,,-17.6,H-cell,,,102.04,1600.0,,,
852,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH4,17.6,,-17.6,H-cell,,,102.04,1600.0,,,
853,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,2.3,,-17.6,H-cell,,,102.04,1600.0,,,
854,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH3COOH,1.4,,-17.6,H-cell,,,102.04,1600.0,,,
855,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,20.5,,-17.6,H-cell,,,102.04,1600.0,,,
856,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,9.2,,-17.6,H-cell,,,102.04,1600.0,,,
857,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,4.5,,-17.6,H-cell,,,102.04,1600.0,,,
858,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,H2,43.4,,-26.43,H-cell,,,102.04,1600.0,,,
859,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CO,0.5,,-26.43,H-cell,,,102.04,1600.0,,,
860,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH4,20.6,,-26.43,H-cell,,,102.04,1600.0,,,
861,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,HCOOH,1.8,,-26.43,H-cell,,,102.04,1600.0,,,
862,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,CH3COOH,0.7,,-26.43,H-cell,,,102.04,1600.0,,,
863,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H4,15.5,,-26.43,H-cell,,,102.04,1600.0,,,
864,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C2H5OH,1.4,,-26.43,H-cell,,,102.04,1600.0,,,
865,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.7,C3H7OH,0.6,,-26.43,H-cell,,,102.04,1600.0,,,
866,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-1.56,H2,36.0,,-200.0,Flow cell,,,102.04,1600.0,,,
867,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-1.56,CO,19.3,,-200.0,Flow cell,,,102.04,1600.0,,,
868,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-1.56,CH4,11.4,,-200.0,Flow cell,,,102.04,1600.0,,,
869,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-1.56,HCOOH,3.1,,-200.0,Flow cell,,,102.04,1600.0,,,
870,29.0,"Fan, Longlong and Geng, Qinghong and Ma, Lian and Wang, Chengming and Li, Jun-Xuan and Zhu, Wei and Shao, Ruiwen and Li, Wei and Feng, Xiao and Yamauchi, Yusuke and Li, Cuiling and Jiang, Lei",2023.0,Evoking C2+ production from electrochemical CO2 reduction by the steric confinement effect of ordered porous Cu2O,Chemical Science,,https://doi.org/10.1039/D3SC04840C,Cu2O-CO,Cu1O0.655,Cu2O,CuO,52.67,cuboctahedron,,750.0,750.0,750.0,750.0,750.0,750.0,0.0,69.0,31.0,glassy-carbon electrode,KOH,1.0,14.0,-1.56,CH3COOH,2.5,,-200.0,Flow cell,,,102.04,1600.0,,,
